,Unnamed: 0,ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
375,375,54.80.234.jhf,2017-06-26,00:00:01,0.0,61630.0,0001104659-06-078690,0001104659-06-078690.txt,200.0,21886.0,0.0,0.0,0.0,10.0,0.0,
376,376,54.80.234.jhf,2017-06-26,00:00:01,0.0,61630.0,0001104659-06-078690,0001104659-06-078690.hdr.sgml,200.0,1218.0,0.0,0.0,0.0,10.0,0.0,
377,377,54.82.158.iee,2017-06-26,00:00:01,0.0,1125345.0,0001181431-13-053307,0001181431-13-053307.txt,200.0,3679.0,0.0,0.0,0.0,10.0,0.0,
378,378,54.82.158.iee,2017-06-26,00:00:01,0.0,1125345.0,0001181431-13-053307,0001181431-13-053307.hdr.sgml,200.0,1087.0,0.0,0.0,0.0,10.0,0.0,
379,379,54.82.158.iee,2017-06-26,00:00:01,0.0,12601.0,0000870786-04-000214,0000870786-04-000214.txt,0.0,57467.0,0.0,0.0,0.0,10.0,0.0,
380,380,54.89.107.aah,2017-06-26,00:00:01,0.0,1601074.0,0001171843-17-003805,0001171843-17-003805.txt,200.0,9549.0,0.0,0.0,0.0,10.0,0.0,
381,381,54.89.107.aah,2017-06-26,00:00:01,0.0,1601076.0,0001171843-17-003807,0001171843-17-003807.txt,200.0,9536.0,0.0,0.0,0.0,10.0,0.0,
382,382,54.89.107.aah,2017-06-26,00:00:01,0.0,1190348.0,0001179110-17-009554,0001179110-17-009554.txt,200.0,5807.0,0.0,0.0,0.0,10.0,0.0,
383,383,54.89.107.aah,2017-06-26,00:00:01,0.0,1361113.0,0001171843-17-003805,0001171843-17-003805.txt,200.0,9549.0,0.0,0.0,0.0,10.0,0.0,
384,384,54.89.107.aah,2017-06-26,00:00:01,0.0,1272360.0,0001179110-17-009557,0001179110-17-009557.txt,200.0,5817.0,0.0,0.0,0.0,10.0,0.0,
385,385,54.91.240.cca,2017-06-26,00:00:01,0.0,763907.0,0001144204-13-017134,0001144204-13-017134.txt,0.0,78517.0,0.0,0.0,0.0,10.0,0.0,
386,386,54.91.240.cca,2017-06-26,00:00:01,0.0,763907.0,0001144204-13-017134,0001144204-13-017134.hdr.sgml,200.0,1007.0,0.0,0.0,0.0,10.0,0.0,
387,387,63.140.112.fdh,2017-06-26,00:00:01,0.0,72331.0,0000950152-00-000425,0000950152-00-000425.txt,200.0,76000.0,0.0,0.0,0.0,10.0,0.0,
388,388,63.140.112.fdh,2017-06-26,00:00:01,0.0,72331.0,0000950152-99-000509,0000950152-99-000509.txt,200.0,100148.0,0.0,0.0,0.0,10.0,0.0,
389,389,64.125.175.fjb,2017-06-26,00:00:01,0.0,1021435.0,0001437749-15-016278,filename1.htm,304.0,248.0,0.0,0.0,0.0,10.0,0.0,
390,390,66.249.66.aag,2017-06-26,00:00:01,0.0,801019.0,0001193125-12-067327,d290946dex9926d1.htm,304.0,218.0,0.0,0.0,0.0,10.0,0.0,
391,391,66.249.66.chj,2017-06-26,00:00:01,0.0,312070.0,0001193125-12-172450,0001193125-12-172450.txt,304.0,249.0,0.0,0.0,0.0,10.0,0.0,
392,392,66.249.66.fdf,2017-06-26,00:00:01,0.0,38725.0,0000947871-06-000299,0000947871-06-000299.txt,301.0,670.0,0.0,0.0,0.0,10.0,0.0,
393,393,66.249.66.jjh,2017-06-26,00:00:01,0.0,38725.0,0000947871-06-000299,0000947871-06-000299.txt,200.0,4947.0,0.0,0.0,0.0,10.0,0.0,
394,394,68.180.230.ede,2017-06-26,00:00:01,0.0,51434.0,0001245618-04-000037,-index.htm,200.0,2784.0,1.0,0.0,0.0,10.0,0.0,
395,395,69.126.195.hbc,2017-06-26,00:00:01,0.0,1321646.0,0001193125-10-219088,0001193125-10-219088.txt,200.0,847915.0,0.0,0.0,0.0,10.0,0.0,
396,396,70.32.112.aab,2017-06-26,00:00:01,0.0,1603310.0,0000313616-14-000038,-index.htm,200.0,2841.0,1.0,0.0,0.0,10.0,0.0,
397,397,70.32.112.aab,2017-06-26,00:00:01,0.0,1603310.0,0000313616-14-000038,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
398,398,71.172.159.ejd,2017-06-26,00:00:01,0.0,1527702.0,0001078782-17-000869,-xbrl.zip,200.0,74275.0,0.0,0.0,0.0,10.0,0.0,
399,399,72.198.204.bgd,2017-06-26,00:00:01,0.0,1372807.0,0001144204-17-013491,0001144204-17-013491.hdr.sgml,200.0,1244.0,0.0,0.0,0.0,10.0,0.0,
400,400,72.198.204.bgd,2017-06-26,00:00:01,0.0,1372807.0,0001144204-17-013491,0001144204-17-013491.txt,200.0,26942.0,0.0,0.0,0.0,10.0,0.0,
401,401,72.198.204.bgd,2017-06-26,00:00:01,0.0,948320.0,0001213900-17-002079,0001213900-17-002079.hdr.sgml,200.0,1227.0,0.0,0.0,0.0,10.0,0.0,
402,402,85.118.133.fcf,2017-06-26,00:00:01,0.0,1535261.0,0001209191-17-041786,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
403,403,86.153.150.jad,2017-06-26,00:00:01,0.0,1444363.0,0001209191-11-046614,c22169_4x0.xml,200.0,1984.0,0.0,0.0,0.0,10.0,0.0,
404,404,86.153.150.jad,2017-06-26,00:00:01,0.0,110621.0,0000950123-11-053312,-index.htm,200.0,2678.0,1.0,0.0,0.0,10.0,0.0,
405,405,86.153.150.jad,2017-06-26,00:00:01,0.0,108772.0,0001193125-11-149029,filename1.htm,200.0,9364.0,0.0,0.0,0.0,10.0,0.0,
406,406,86.153.150.jad,2017-06-26,00:00:01,0.0,108772.0,0001193125-11-149029,-index.htm,200.0,2630.0,1.0,0.0,0.0,10.0,0.0,
407,407,86.153.150.jad,2017-06-26,00:00:01,0.0,723125.0,0000723125-11-000168,-index.htm,200.0,2827.0,1.0,0.0,0.0,10.0,0.0,
408,408,86.153.150.jad,2017-06-26,00:00:01,0.0,723125.0,0000723125-11-000168,xslF345X03/edgar.xml,200.0,3634.0,0.0,0.0,0.0,10.0,0.0,
409,409,94.156.218.jad,2017-06-26,00:00:01,0.0,67279.0,0000807249-17-000100,-index.htm,200.0,7554.0,1.0,0.0,0.0,10.0,0.0,
410,410,94.156.218.jad,2017-06-26,00:00:01,0.0,1688568.0,0001626129-17-000423,-index.htm,200.0,7530.0,1.0,0.0,0.0,10.0,0.0,
411,411,94.156.218.jad,2017-06-26,00:00:01,0.0,1361113.0,0001171843-17-003805,0001171843-17-003805.txt,200.0,9549.0,0.0,0.0,0.0,10.0,0.0,
412,412,101.81.133.jja,2017-06-26,00:00:02,0.0,724571.0,0001157523-17-001845,-index.htm,200.0,7478.0,1.0,0.0,0.0,9.0,0.0,
413,413,101.81.133.jja,2017-06-26,00:00:02,0.0,793733.0,0001104659-17-041315,-index.htm,200.0,6854.0,1.0,0.0,0.0,9.0,0.0,
414,414,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000950117-06-003976,-index.htm,200.0,2757.0,1.0,0.0,0.0,10.0,0.0,
415,415,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-275070,-index.htm,200.0,2831.0,1.0,0.0,0.0,10.0,0.0,
416,416,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-305803,-index.htm,200.0,2827.0,1.0,0.0,0.0,10.0,0.0,
417,417,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000930413-06-008054,-index.htm,200.0,2786.0,1.0,0.0,0.0,10.0,0.0,
418,418,107.23.85.jfd,2017-06-26,00:00:02,0.0,1347932.0,0001071787-06-000807,-index.htm,200.0,2667.0,1.0,0.0,0.0,10.0,0.0,
419,419,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-053785,-index.htm,200.0,2816.0,1.0,0.0,0.0,10.0,0.0,
420,420,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-069715,-index.htm,200.0,2835.0,1.0,0.0,0.0,10.0,0.0,
421,421,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-059752,-index.htm,200.0,2860.0,1.0,0.0,0.0,10.0,0.0,
422,422,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000950117-06-004019,-index.htm,200.0,2754.0,1.0,0.0,0.0,10.0,0.0,
423,423,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000950117-06-004328,-index.htm,200.0,2791.0,1.0,0.0,0.0,10.0,0.0,
424,424,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-167735,-index.htm,200.0,2829.0,1.0,0.0,0.0,10.0,0.0,
425,425,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000930413-06-008005,-index.htm,200.0,2799.0,1.0,0.0,0.0,10.0,0.0,
426,426,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-065816,-index.htm,200.0,2820.0,1.0,0.0,0.0,10.0,0.0,
427,427,107.23.85.jfd,2017-06-26,00:00:02,0.0,1337203.0,0001071787-06-000794,-index.htm,200.0,2666.0,1.0,0.0,0.0,10.0,0.0,
428,428,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-066889,-index.htm,200.0,2869.0,1.0,0.0,0.0,10.0,0.0,
429,429,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000930413-06-008066,-index.htm,200.0,2794.0,1.0,0.0,0.0,10.0,0.0,
430,430,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-239255,-index.htm,200.0,2846.0,1.0,0.0,0.0,10.0,0.0,
431,431,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-055939,-index.htm,200.0,2819.0,1.0,0.0,0.0,10.0,0.0,
432,432,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000950117-06-003998,-index.htm,200.0,2745.0,1.0,0.0,0.0,10.0,0.0,
433,433,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000950117-06-004686,-index.htm,200.0,2787.0,1.0,0.0,0.0,10.0,0.0,
434,434,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-064204,-index.htm,200.0,2870.0,1.0,0.0,0.0,10.0,0.0,
435,435,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-140190,-index.htm,200.0,3024.0,1.0,0.0,0.0,10.0,0.0,
436,436,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-064473,-index.htm,200.0,2819.0,1.0,0.0,0.0,10.0,0.0,
437,437,107.23.85.jfd,2017-06-26,00:00:02,0.0,1340072.0,0001071787-06-000797,-index.htm,200.0,2666.0,1.0,0.0,0.0,10.0,0.0,
438,438,107.23.85.jfd,2017-06-26,00:00:02,0.0,890493.0,0001193125-13-061416,-index.htm,200.0,3048.0,1.0,0.0,0.0,10.0,0.0,
439,439,107.23.85.jfd,2017-06-26,00:00:02,0.0,1171040.0,0001193125-12-119421,-index.htm,200.0,2868.0,1.0,0.0,0.0,10.0,0.0,
440,440,107.23.85.jfd,2017-06-26,00:00:02,0.0,1340072.0,0000950117-05-003816,-index.htm,200.0,2783.0,1.0,0.0,0.0,10.0,0.0,
441,441,107.23.85.jfd,2017-06-26,00:00:02,0.0,1337203.0,0000950117-05-003458,-index.htm,200.0,2778.0,1.0,0.0,0.0,10.0,0.0,
442,442,107.23.85.jfd,2017-06-26,00:00:02,0.0,1081915.0,0000950117-06-004164,-index.htm,200.0,2789.0,1.0,0.0,0.0,10.0,0.0,
443,443,107.4.9.djb,2017-06-26,00:00:02,0.0,1439095.0,0001439095-17-000008,mrc-20161231x10k.htm,200.0,187420.0,0.0,0.0,0.0,9.0,0.0,
444,444,108.29.111.ffb,2017-06-26,00:00:02,0.0,917851.0,0001104659-17-038505,a17-15057_16k.htm,200.0,4465.0,0.0,0.0,0.0,9.0,0.0,
445,445,115.111.60.idd,2017-06-26,00:00:02,0.0,1383395.0,0001383395-17-000003,-index.htm,200.0,14948.0,1.0,0.0,0.0,10.0,0.0,
446,446,115.111.60.idd,2017-06-26,00:00:02,0.0,1383395.0,0001383395-17-000003,-index.htm,301.0,289.0,1.0,0.0,1.0,10.0,0.0,
447,447,116.226.190.eag,2017-06-26,00:00:02,0.0,320340.0,0000950144-03-006822,-index.htm,200.0,7112.0,1.0,0.0,0.0,10.0,0.0,
448,448,116.226.190.eag,2017-06-26,00:00:02,0.0,1432196.0,0001469299-12-000087,-index.htm,200.0,9844.0,1.0,0.0,0.0,10.0,0.0,
449,449,116.226.190.eag,2017-06-26,00:00:02,0.0,1031028.0,0000950136-05-005756,-index.htm,200.0,8510.0,1.0,0.0,0.0,10.0,0.0,
450,450,116.226.190.eag,2017-06-26,00:00:02,0.0,1216596.0,0001216596-04-000016,-index.htm,200.0,7954.0,1.0,0.0,0.0,10.0,0.0,
451,451,116.226.190.eag,2017-06-26,00:00:02,0.0,1005817.0,0001387131-12-003538,-index.htm,200.0,11453.0,1.0,0.0,0.0,10.0,0.0,
452,452,116.226.190.eag,2017-06-26,00:00:02,0.0,1065860.0,0001104659-14-038659,-index.htm,200.0,11814.0,1.0,0.0,0.0,10.0,0.0,
453,453,116.226.190.eag,2017-06-26,00:00:02,0.0,1432196.0,0001014897-08-000147,-index.htm,200.0,7224.0,1.0,0.0,0.0,10.0,0.0,
454,454,116.226.190.eag,2017-06-26,00:00:02,0.0,1066194.0,0001193125-04-088792,-index.htm,200.0,7761.0,1.0,0.0,0.0,10.0,0.0,
455,455,116.226.190.eag,2017-06-26,00:00:02,0.0,1354327.0,0001354327-09-000051,-index.htm,200.0,7517.0,1.0,0.0,0.0,10.0,0.0,
456,456,116.226.190.eag,2017-06-26,00:00:02,0.0,933136.0,0001104659-07-038286,-index.htm,200.0,8487.0,1.0,0.0,0.0,10.0,0.0,
457,457,117.91.1.hee,2017-06-26,00:00:02,0.0,1409970.0,0001409970-17-000702,-index.htm,200.0,6509.0,1.0,0.0,0.0,10.0,0.0,
458,458,117.91.1.hee,2017-06-26,00:00:02,0.0,1409970.0,0001409970-17-000700,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
459,459,117.91.1.hee,2017-06-26,00:00:02,0.0,1409970.0,0001127602-17-021000,-index.htm,200.0,8021.0,1.0,0.0,0.0,10.0,0.0,
460,460,117.91.1.hee,2017-06-26,00:00:02,0.0,1409970.0,0001409970-17-000693,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
461,461,121.40.161.haf,2017-06-26,00:00:02,0.0,1301611.0,0001301611-17-000009,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
462,462,121.40.161.haf,2017-06-26,00:00:02,0.0,1301611.0,0001301611-17-000009,-index.htm,206.0,2790.0,1.0,0.0,0.0,10.0,0.0,
463,463,128.175.241.beg,2017-06-26,00:00:02,0.0,895655.0,0001193125-06-215156,dex992.htm,301.0,650.0,0.0,0.0,0.0,10.0,0.0,
464,464,128.175.241.beg,2017-06-26,00:00:02,0.0,895655.0,0001193125-06-215156,d8k.htm,301.0,645.0,0.0,0.0,0.0,10.0,0.0,
465,465,128.175.241.beg,2017-06-26,00:00:02,0.0,895655.0,0001193125-06-215156,dex992.htm,200.0,21045.0,0.0,0.0,0.0,10.0,0.0,
466,466,128.175.241.beg,2017-06-26,00:00:02,0.0,895655.0,0001193125-06-215156,d8k.htm,200.0,19951.0,0.0,0.0,0.0,10.0,0.0,
467,467,128.175.241.beg,2017-06-26,00:00:02,0.0,895655.0,0001193125-06-234902,0001193125-06-234902.txt,200.0,176317.0,0.0,0.0,0.0,10.0,0.0,
468,468,128.175.241.beg,2017-06-26,00:00:02,0.0,895655.0,0001193125-06-234902,0001193125-06-234902.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
469,469,128.91.91.iji,2017-06-26,00:00:02,0.0,934094.0,0000914317-98-000752,0000914317-98-000752.txt,200.0,134204.0,0.0,0.0,0.0,10.0,0.0,
470,470,128.91.91.iji,2017-06-26,00:00:02,0.0,63276.0,0001193125-11-045072,0001193125-11-045072.txt,200.0,1656138.0,0.0,0.0,0.0,10.0,0.0,
471,471,128.91.91.iji,2017-06-26,00:00:02,0.0,796317.0,0001193125-10-055193,0001193125-10-055193.txt,200.0,213530.0,0.0,0.0,0.0,10.0,0.0,
472,472,128.91.91.iji,2017-06-26,00:00:02,0.0,1020871.0,0000912057-02-011719,0000912057-02-011719.txt,200.0,190712.0,0.0,0.0,0.0,10.0,0.0,
473,473,128.91.91.iji,2017-06-26,00:00:02,0.0,803497.0,0000950152-97-000422,0000950152-97-000422.txt,200.0,33362.0,0.0,0.0,0.0,10.0,0.0,
474,474,128.91.91.iji,2017-06-26,00:00:02,0.0,754673.0,0001169232-03-001978,0001169232-03-001978.txt,200.0,65379.0,0.0,0.0,0.0,10.0,0.0,
475,475,128.91.91.iji,2017-06-26,00:00:02,0.0,743367.0,0000743367-02-000054,0000743367-02-000054.txt,200.0,110529.0,0.0,0.0,0.0,10.0,0.0,
476,476,138.246.2.cha,2017-06-26,00:00:02,0.0,1368070.0,0001354488-06-000518,0001354488-06-000518.txt,200.0,6682.0,0.0,0.0,0.0,10.0,0.0,
477,477,138.246.2.cha,2017-06-26,00:00:02,0.0,1368070.0,0001354488-06-000513,0001354488-06-000513.txt,200.0,6589.0,0.0,0.0,0.0,10.0,0.0,
478,478,138.246.2.cha,2017-06-26,00:00:02,0.0,38067.0,0000950152-06-009525,0000950152-06-009525.txt,200.0,17899.0,0.0,0.0,0.0,10.0,0.0,
479,479,138.246.2.cha,2017-06-26,00:00:02,0.0,1368295.0,0001144204-06-036919,0001144204-06-036919.txt,200.0,6268.0,0.0,0.0,0.0,10.0,0.0,
480,480,141.160.13.ihd,2017-06-26,00:00:02,0.0,912763.0,0001623632-17-000156,0001623632-17-000156.txt,200.0,197626.0,0.0,0.0,0.0,10.0,0.0,
481,481,141.160.13.ihd,2017-06-26,00:00:02,0.0,912763.0,0001623632-17-000152,0001623632-17-000152.txt,0.0,276510.0,0.0,0.0,0.0,10.0,0.0,
482,482,158.132.91.haf,2017-06-26,00:00:02,0.0,1514349.0,0001493152-15-001460,0001493152-15-001460.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
483,483,158.132.91.haf,2017-06-26,00:00:02,0.0,1513761.0,0001209191-15-034390,0001209191-15-034390.txt,200.0,4051.0,0.0,0.0,0.0,10.0,0.0,
484,484,158.132.91.haf,2017-06-26,00:00:02,0.0,1514349.0,0001493152-15-001460,0001493152-15-001460.txt,200.0,2256.0,0.0,0.0,0.0,10.0,0.0,
485,485,163.231.6.edc,2017-06-26,00:00:02,0.0,79958.0,0001193125-10-130580,d10k.htm,0.0,83916.0,0.0,0.0,0.0,10.0,0.0,
486,486,163.231.6.edc,2017-06-26,00:00:02,0.0,79958.0,0001193125-10-130580,d10k.htm,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
487,487,163.231.6.edc,2017-06-26,00:00:02,0.0,79958.0,0001193125-10-130580,d10k.htm,301.0,267.0,0.0,0.0,1.0,10.0,0.0,
488,488,164.132.161.cje,2017-06-26,00:00:02,0.0,1606363.0,0001558370-16-004485,gnbc-20151231ex321026dfc.htm,200.0,2383.0,0.0,0.0,0.0,10.0,0.0,
489,489,167.114.34.jea,2017-06-26,00:00:02,0.0,831001.0,0001193125-11-061857,ddef14a.htm,200.0,220796.0,0.0,0.0,0.0,7.0,0.0,
490,490,167.160.109.ajc,2017-06-26,00:00:02,0.0,842699.0,0000912057-01-001131,0000912057-01-001131.txt,200.0,9113.0,0.0,0.0,0.0,10.0,0.0,
491,491,167.160.109.ajc,2017-06-26,00:00:02,0.0,1092762.0,0001084178-01-500011,0001084178-01-500011.txt,200.0,5601.0,0.0,0.0,0.0,10.0,0.0,
492,492,172.113.252.hdj,2017-06-26,00:00:02,0.0,1642836.0,0001642836-15-000001,primary_doc.xml,200.0,5687.0,0.0,0.0,0.0,10.0,0.0,
493,493,172.113.252.hdj,2017-06-26,00:00:02,0.0,1621929.0,0001621929-14-000002,primary_doc.xml,200.0,8174.0,0.0,0.0,0.0,10.0,0.0,
494,494,180.76.15.eij,2017-06-26,00:00:02,0.0,804328.0,0001234452-14-000168,xslF345X01/edgardoc.xml,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
495,495,180.76.15.hjh,2017-06-26,00:00:02,0.0,759667.0,0001167368-14-000016,-index.htm,301.0,652.0,1.0,0.0,0.0,10.0,0.0,
496,496,183.212.144.jde,2017-06-26,00:00:02,0.0,311817.0,0001575872-17-000037,hmg-20161231_def.xml,200.0,17694.0,0.0,0.0,0.0,10.0,0.0,
497,497,192.41.128.bbi,2017-06-26,00:00:02,0.0,928835.0,0001290929-08-000068,0001290929-08-000068.txt,200.0,16327.0,0.0,0.0,0.0,10.0,0.0,
498,498,192.41.128.bbi,2017-06-26,00:00:02,0.0,866273.0,0001193125-08-171286,0001193125-08-171286.txt,200.0,323495.0,0.0,0.0,0.0,10.0,0.0,
499,499,198.199.84.bfb,2017-06-26,00:00:02,0.0,1089744.0,0001209191-17-041786,doc4.xml,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
